seccion_censal;cod_pos;cod_ine
2807920006;28037;28079
2807920007;28037;28079
2807920008;28037;28079
2807920009;28037;28079
2807920010;28037;28079
2807920011;28037;28079
2807920012;28037;28079
2807920013;28037;28079
2807920014;28037;28079
2807920015;28037;28079
2807920016;28037;28079
2807920017;28037;28079
2807920018;28037;28079
2807920019;28037;28079
2807920020;28037;28079
2807920021;28037;28079
2807920022;28038;28079
2807920022;28037;28079
2807920023;28038;28079
2807920023;28037;28079
2807920024;28037;28079
2807920025;28037;28079
2807920026;28037;28079
2807920026;28022;28079
2807920027;28037;28079
2807920028;28037;28079
2807920029;28037;28079
2807920031;28037;28079
2807920032;28037;28079
2807920033;28037;28079
2807920034;28037;28079
2807920035;28037;28079
2807920036;28037;28079
2807920037;28037;28079
2807920038;28037;28079
2807920039;28037;28079
2807920040;28037;28079
2807920041;28037;28079
2807920042;28037;28079
2807920043;28037;28079
2807920044;28032;28079
2807920044;28037;28079
2807920046;28037;28079
2807920047;28037;28079
2807920048;28037;28079
2807920049;28037;28079
2807920050;28037;28079
2807920051;28037;28079
2807920053;28037;28079
2807920055;28032;28079
2807920055;28022;28079
2807920056;28037;28079
2807920056;28032;28079
2807920058;28037;28079
2807920059;28037;28079
2807920059;28032;28079
2807920062;28022;28079
2807920063;28022;28079
2807920064;28022;28079
2807920065;28022;28079
2807920066;28022;28079
2807920067;28032;28079
2807920067;28022;28079
2807920068;28022;28079
2807920069;28022;28079
2807920070;28022;28079
2807920071;28022;28079
2807920072;28022;28079
2807920073;28022;28079
2807920074;28022;28079
2807920075;28022;28079
2807920076;28022;28079
2807920077;28022;28079
2807920078;28022;28079
2807920079;28022;28079
2807920080;28022;28079
2807920082;28022;28079
2807920083;28022;28079
2807920085;28022;28079
2807920086;28022;28079
2807920087;28022;28079
2807920088;28022;28079
2807920090;28022;28079
2807920091;28022;28079
2807920092;28022;28079
2807920093;28022;28079
2807920095;28027;28079
2807920096;28027;28079
2807920097;28027;28079
2807920098;28027;28079
2807920099;28027;28079
2807920100;28037;28079
2807920100;28027;28079
2807920100;28022;28079
2807920101;28022;28079
2807920102;28022;28079
2807920103;28022;28079
2807920104;28022;28079
2807920105;28027;28079
2807920106;28022;28079
2807920107;28022;28079
2807920108;28027;28079
2807920109;28032;28079
2807920109;28037;28079
2807920109;28022;28079
2807920110;28022;28079
2807920111;28032;28079
2807920112;28032;28079
2807920113;28022;28079
2807920114;28022;28079
2807920115;28022;28079
2807920116;28022;28079
2807920117;28022;28079
2807920118;28037;28079
2807920119;28037;28079
2807920119;28027;28079
2807920120;28027;28079
2807920120;28022;28079
2807920121;28022;28079
2807920122;28037;28079
2807920123;28022;28079
2807920124;28027;28079
2807920125;28037;28079
2807920125;28027;28079
2807920125;28022;28079
2807920126;28022;28079
2807921001;28042;28079
2807921002;28042;28079
2807921003;28042;28079
2807921004;28042;28079
2807921005;28042;28079
2807921006;28042;28079
2807921007;28042;28079
2807921008;28042;28079
2807921009;28042;28079
2807921010;28042;28079
2807921011;28042;28079
2807921012;28042;28079
2807921013;28042;28079
2807921014;28042;28079
2807921015;28022;28079
2807921015;28042;28079
2807921015;28018;28079
2807921015;28052;28079
2807921017;28042;28079
2807921018;28042;28079
2807921019;28042;28079
2807921020;28042;28079
2807921021;28042;28079
2807921022;28042;28079
2807921023;28042;28079
2807921025;28042;28079
2807921026;28042;28079
2807921027;28042;28079
2807921028;28042;28079
2807921028;28034;28079
2807921029;28042;28079
2807921030;28042;28079
2807921031;28042;28079
2807921032;28042;28079
2807921033;28042;28079
2807921033;28055;28079
2807921033;28050;28079
2808001001;28220;28080
2808001002;28220;28080
2808001003;28220;28080
2808001004;28220;28080
2808001005;28220;28080
2808001006;28220;28080
2808001007;28220;28080
2808001008;28220;28080
2808001009;28220;28080
2808001009;28222;28080
2808001009;28221;28080
2808001010;28220;28080
2808001011;28220;28080
2808001011;28221;28080
2808001012;28220;28080
2808001013;28220;28080
2808001014;28220;28080
2808001014;28222;28080
2808001015;28220;28080
2808001016;28220;28080
2808001017;28220;28080
2808001018;28222;28080
2808002001;28220;28080
2808002001;28221;28080
2808002002;28221;28080
2808002002;28220;28080
2808002003;28220;28080
2808002004;28221;28080
2808002004;28220;28080
2808002005;28221;28080
2808002005;28220;28080
2808002006;28220;28080
2808002007;28220;28080
2808002007;28222;28080
2808002008;28221;28080
2808002009;28221;28080
2808002010;28221;28080
2808002010;28220;28080
2808002011;28220;28080
2808002012;28220;28080
2808002013;28221;28080
2808002014;28221;28080
2808002015;28221;28080
2808002015;28220;28080
2808002016;28220;28080
2808002016;28221;28080
2808002017;28221;28080
2808002017;28220;28080
2808002018;28220;28080
2808002018;28221;28080
2808002019;28221;28080
2808002020;28222;28080
2808002021;28222;28080
2808002022;28221;28080
2808002023;28222;28080
2808002024;28220;28080
2808002024;28222;28080
2808002025;28221;28080
2808002026;28222;28080
2808002027;28222;28080
2808201001;28410;28082
2808201002;28410;28082
2808201003;28410;28082
2808201003;28492;28082
2808201004;28410;28082
2808301001;28880;28083
2808301002;28880;28083
2808301003;28880;28083
2808301004;28880;28083
2808301005;28880;28083
2808301006;28880;28083
2808401001;28840;28084
2808401002;28840;28084
2808401003;28840;28084
2808401004;28840;28084
2808401005;28840;28084
2808401006;28840;28084
2808401007;28840;28084
2808401008;28840;28084
2808401009;28840;28084
2808401010;28840;28084
2808401011;28840;28084
2808501001;28792;28085
2808501002;28792;28085
2808501003;28792;28085
2808601001;28710;28086
2808601002;28710;28086
2808601003;28710;28086
2808701001;28460;28087
2808701002;28460;28087
2808801001;28190;28088
2808901001;28950;28089
2808901002;28950;28089
2808901003;28950;28089
2809001001;28411;28090
2809001002;28411;28090
2809001003;28411;28090
2809001004;28411;28090
2809001005;28411;28090
2809101001;28530;28091
2809101002;28530;28091
2809102001;28530;28091
2809102002;28530;28091
2809201001;28931;28092
2809201001;28934;28092
2809201002;28934;28092
2809201002;28931;28092
2809201003;28934;28092
2809201004;28934;28092
2809201004;28931;28092
2809201005;28934;28092
2809201006;28934;28092
2809201007;28934;28092
2809201008;28934;28092
2809201009;28935;28092
2809201010;28935;28092
2809201011;28935;28092
2809201012;28935;28092
2809201013;28935;28092
2809201014;28935;28092
2809201015;28935;28092
2809201016;28934;28092
2809201017;28935;28092
2809201018;28935;28092
2809201019;28935;28092
2809201020;28935;28092
2809201021;28935;28092
2809201022;28935;28092
2809201023;28935;28092
2809201024;28935;28092
2809202001;28931;28092
2809202002;28931;28092
2809202003;28931;28092
2809202004;28931;28092
2809202006;28931;28092
2809202007;28935;28092
2809202007;28933;28092
2809202008;28935;28092
2809202008;28933;28092
2809202009;28933;28092
2809202010;28933;28092
2809202011;28933;28092
2809202011;28932;28092
2809202012;28932;28092
2809202012;28933;28092
2809202013;28932;28092
2809202014;28932;28092
2809202015;28932;28092
2809202016;28932;28092
2809202017;28932;28092
2809202017;28933;28092
2809202018;28933;28092
2809202019;28933;28092
2809202020;28933;28092
2809202021;28933;28092
2809202021;28935;28092
2809202022;28932;28092
2809202022;28933;28092
2809202023;28932;28092
2809202023;28933;28092
2809202024;28932;28092
2809202025;28932;28092
2809202026;28933;28092
2809202026;28935;28092
2809202028;28932;28092
2809202028;28933;28092
2809202029;28932;28092
2809202030;28933;28092
2809202031;28932;28092
2809202031;28933;28092
2809202032;28933;28092
2809202032;28935;28092
2809202033;28933;28092
2809202034;28933;28092
2809202035;28933;28092
2809202035;28935;28092
2809202036;28933;28092
2809202037;28933;28092
2809202038;28933;28092
2809202038;28935;28092
2809202039;28933;28092
2809203001;28931;28092
2809203001;28937;28092
2809203002;28937;28092
2809203002;28931;28092
2809203003;28937;28092
2809203004;28931;28092
2809203005;28937;28092
2809203005;28931;28092
2809203006;28937;28092
2809203006;28931;28092
2809203007;28937;28092
2809203008;28937;28092
2809203009;28937;28092
2809203010;28931;28092
2809203011;28931;28092
2809203012;28937;28092
2809203012;28931;28092
2809203012;28936;28092
2809203013;28937;28092
2809203014;28937;28092
2809203014;28936;28092
2809203015;28936;28092
2809203015;28937;28092
2809203016;28937;28092
2809203017;28937;28092
2809203018;28937;28092
2809203018;28935;28092
2809203019;28936;28092
2809203020;28936;28092
2809203020;28937;28092
2809203021;28936;28092
2809203022;28936;28092
2809203023;28936;28092
2809203024;28936;28092
2809203025;28936;28092
2809203026;28936;28092
2809203027;28931;28092
2809203028;28936;28092
2809203029;28936;28092
2809203030;28936;28092
2809204001;28931;28092
2809204001;28938;28092
2809204001;28934;28092
2809204002;28934;28092
2809204002;28938;28092
2809204003;28931;28092
2809204003;28938;28092
2809204004;28938;28092
2809204005;28931;28092
2809204005;28938;28092
2809204006;28938;28092
2809204007;28938;28092
2809204008;28937;28092
2809204008;28938;28092
2809204009;28938;28092
2809204009;28937;28092
2809204010;28934;28092
2809204011;28934;28092
2809204012;28934;28092
2809204013;28934;28092
2809204013;28938;28092
2809204015;28938;28092
2809204016;28938;28092
2809204017;28938;28092
2809204018;28938;28092
2809204019;28938;28092
2809204020;28938;28092
2809204020;28937;28092
2809204021;28938;28092
2809204021;28937;28092
2809204022;28937;28092
2809204023;28934;28092
2809204023;28935;28092
2809204024;28934;28092
2809204024;28935;28092
2809204025;28935;28092
2809204025;28934;28092
2809204026;28934;28092
2809204026;28935;28092
2809204026;28938;28092
2809204027;28938;28092
2809204027;28937;28092
2809204028;28937;28092
2809204029;28936;28092
2809204029;28937;28092
2809204030;28935;28092
2809204031;28938;28092
2809204031;28936;28092
2809204032;28936;28092
2809204033;28937;28092
2809204034;28935;28092
2809204034;28635;28092
2809204035;28935;28092
2809204036;28938;28092
2809204036;28935;28092
2809204037;28938;28092
2809204038;28936;28092
2809204038;28938;28092
2809204039;28938;28092
2809204040;28938;28092
2809204041;28938;28092
2809204042;28936;28092
2809204042;28938;28092
2809204043;28938;28092
2809204044;28938;28092
2809204045;28938;28092
2809204046;28938;28092
2809301001;28491;28093
2809401001;28729;28094
2809501001;28212;28095
2809501001;28210;28095
2809601001;28600;28096
2809601002;28600;28096
2809601003;28600;28096
2809601004;28600;28096
2809601005;28600;28096
2809601006;28600;28096
2809601007;28600;28096
2809601008;28600;28096
2809601009;28600;28096
2809601010;28600;28096
2809601011;28600;28096
2809601012;28600;28096
2809601013;28600;28096
2809601014;28600;28096
2809701001;28739;28097
2809901001;28695;28099
2810001001;28514;28100
2810001002;28514;28100
2810001003;28514;28100
2810101001;28515;28101
2810201001;28570;28102
2810401001;28860;28104
2810401002;28860;28104
2810401003;28860;28104
2810401003;28862;28104
2810401004;28860;28104
2810401004;28861;28104
2810401005;28860;28104
2810401006;28860;28104
2810401007;28860;28104
2810401008;28860;28104
2810401009;28860;28104
2810401010;28860;28104
2810401011;28860;28104
2810601001;28981;28106
2810601002;28981;28106
2810601003;28982;28106
2810601003;28981;28106
2810601004;28982;28106
2810601004;28981;28106
2810601005;28982;28106
2810601005;28981;28106
2810601006;28981;28106
2810601007;28981;28106
2810601008;28981;28106
2810601009;28981;28106
2810601010;28981;28106
2810601011;28981;28106
2810601012;28982;28106
2810601012;28981;28106
2810601013;28982;28106
2810601014;28982;28106
2810601015;28982;28106
2810601016;28982;28106
2810601017;28982;28106
2810601018;28982;28106
2810601019;28982;28106
2810601021;28981;28106
2810601022;28981;28106
2810601023;28982;28106
2810601024;28981;28106
2810601025;28982;28106
2810601026;28982;28106
2810601026;28981;28106
2810601027;28982;28106
2810601028;28981;28106
2810601029;28982;28106
2810601029;28981;28106
2810601030;28981;28106
2810601031;28981;28106
2810601032;28982;28106
2810601033;28982;28106
2810601034;28982;28106
2810601035;28982;28106
2810601036;28982;28106
2810601037;28982;28106
2810601038;28981;28106
2810601039;28982;28106
2810601039;28983;28106
2810601040;28982;28106
2810601041;28981;28106
2810601042;28981;28106
2810601043;28981;28106
2810601043;28984;28106
2810601044;28981;28106
2810601045;28982;28106
2810601046;28982;28106
2810601046;28983;28106
2810601046;28981;28106
2810601047;28982;28106
2810601047;28983;28106
2810601048;28983;28106
2810601049;28981;28106
2810601050;28983;28106
2810601051;28983;28106
2810601052;28983;28106
2810601053;28983;28106
2810601054;28983;28106
2810601055;28981;28106
2810601056;28983;28106
2810601057;28983;28106
2810601058;28981;28106
2810601059;28983;28106
2810601060;28983;28106
2810601061;28983;28106
2810601062;28981;28106
2810601063;28983;28106
2810601064;28983;28106
2810601065;28983;28106
2810601066;28983;28106
2810601067;28981;28106
2810701001;28189;28107
2810801001;28723;28108
2810801002;28723;28108
2810901001;28696;28109
2811001001;28540;28110
2811101001;28812;28111
2811201001;28749;28112
2811301001;28320;28113
2811301002;28320;28113
2811301003;28320;28113
2811301004;28320;28113
2811301005;28320;28113
2811301006;28320;28113
2811301007;28320;28113
2811301008;28320;28113
2811301009;28320;28113
2811301010;28320;28113
2811301011;28320;28113
2811301012;28320;28113
2811301013;28320;28113
2811301014;28320;28113
2811302001;28320;28113
2811302002;28320;28113
2811302003;28320;28113
2811302004;28320;28113
2811302005;28320;28113
2811302006;28320;28113
2811302007;28320;28113
2811302008;28320;28113
2811302009;28320;28113
2811302010;28320;28113
2811302011;28320;28113
2811302012;28320;28113
2811302013;28320;28113
2811302014;28320;28113
2811302015;28320;28113
2811401001;28737;28114
2811501001;28223;28115
2811501002;28224;28115
2811501002;28223;28115
2811501004;28223;28115
2811501005;28223;28115
2811501006;28223;28115
2811501007;28223;28115
2811501008;28223;28115
2811501009;28223;28115
2811501010;28224;28115
2811501010;28223;28115
2811501011;28223;28115
2811501012;28223;28115
2811501013;28223;28115
2811501014;28223;28115
2811501014;28224;28115
2811501015;28223;28115
2811501016;28223;28115
2811501017;28224;28115
2811501018;28223;28115
2811501019;28223;28115
2811501020;28223;28115
2811501021;28223;28115
2811501022;28223;28115
2811501023;28223;28115
2811501024;28223;28115
2811501025;28224;28115
2811501026;28224;28115
2811501027;28223;28115
2811501028;28223;28115
2811501028;28024;28115
2811501029;28223;28115
2811501030;28223;28115
2811501031;28223;28115
2811502001;28224;28115
2811502002;28224;28115
2811502003;28224;28115
2811502004;28224;28115
2811502005;28224;28115
2811502006;28224;28115
2811502007;28224;28115
2811502008;28224;28115
2811502009;28224;28115
2811502010;28223;28115
2811502011;28224;28115
2811502012;28224;28115
2811502013;28224;28115
2811502014;28224;28115
2811502015;28224;28115
2811502016;28224;28115
2811502017;28224;28115
2811502018;28224;28115
2811502019;28224;28115
2811502020;28224;28115
2811502021;28224;28115
2811601001;28813;28116
2811701001;28191;28117
2811801001;28190;28118
2811901001;28693;28119
2811901002;28693;28119
2812001001;28749;28120
2812001001;28740;28120
2812101001;28721;28121
2812201001;28815;28122
2812301001;28521;28123
2812301001;28523;28123
2812301001;28524;28123
2812301002;28523;28123
2812301003;28523;28123
2812301004;28523;28123
2812301005;28523;28123
2812301006;28522;28123
2812301007;28523;28123
2812301008;28522;28123
2812301009;28523;28123
2812301010;28523;28123
2812301011;28523;28123
2812301012;28523;28123
2812301013;28523;28123
2812301014;28522;28123
2812301015;28523;28123
2812301016;28521;28123
2812301017;28522;28123
